code,description,season_start,season_end,time_max_parking,time_start,time_end,time_duration,lun,mar,mer,jeu,ven,sam,dim,daily,special_days,metered,restrict_typ,permit_no
PP1635,Stat. int. 0h01 - 7h LUN-MER-VEN 15 NOV AU 15 AVRIL( fl. dr.),11-15,04-15,,0,7,7,1,,1,,1,,,,,,,
PD1383,Stat. int. DÉBARCADÈRE 8h - 18h LUN À VEN (fl. dou.),,,,8,18,10,1,1,1,1,1,,,,,,dropoff,
PP2315,Stat. int. excepté pour personnes atteintes de déficience physique 8h - 17h (fl. dr.),,,,8,17,9,,,,,,,,1,,,handicap,
PP2415,Stat. int. 0h - 6h 15 NOV AU 31 MARS (fl. dr.),11-15,03-31,,0,6,6,,,,,,,,1,,,,
PS3064,Stat. 20 min 7h30 - 16h LUN À VEN PÉRIODE SCOLAIRE (fl. ga.),,,20,7.5,16,8.5,1,1,1,1,1,,,,school,,,
PA1881,Arrêt int. ARRÊT D'AUTOBUS  7h - 16h LUN À VEN (fl. ga.) RTC,,,,7,16,9,1,1,1,1,1,,,,,,bus,
PS2215,Stat. 60 min 7h - 17h LUN À VEN (fl.dr.),,,60,7,17,10,1,1,1,1,1,,,,,,,
PA7042,Arrêt int. ARRÊT D'AUTOBUS 5h - 19h LUN À VEN (fl. dr.) RTC,,,,5,19,14,1,1,1,1,1,,,,,,bus,
PP1527,Stat. int. 7h30 - 17h LUN-MER-VEN 1er AVRIL AU 15 NOV (fl. ga.),04-01,11-15,,7.5,17,9.5,1,,1,,1,,,,,,,
PP2606,Stat. int. 7h - 17h30 LUN À VEN (fl.dou.),,,,7,17.5,10.5,,,,,,,,1,,,,
PA1323,Arrêt int. ARRÊT D'AUTOBUS 6h - 9h 15h - 18h LUN À VEN (fl. dou.) RTC,,,,6,9,3,1,1,1,1,1,,,,,,bus,
PA1323,Arrêt int. ARRÊT D'AUTOBUS 6h - 9h 15h - 18h LUN À VEN (fl. dou.) RTC,,,,15,18,3,1,1,1,1,1,,,,,,bus,
PA1983,Arrêt int. 8h - 16h LUN À VEN PÉRIODE SCOLAIRE EXCEPTÉ BUS (fl. dou.),,,,8,16,8,1,1,1,1,1,,,,school,,bus,
PS2211,Stat. 30 min 9h - 15h LUN À VEN (fl. ga.),,,30,9,15,6,1,1,1,1,1,,,,,,,
PP2505,Stat. int. 7h - 8h30 LUN À VEN (fl. dr.),,,,7,8.5,1.5,1,1,1,1,1,,,,,,,
PP2865,Stat. int. EXCEPTÉ VOITURIERS 17h - 23h (fl. dr.) (Ville Ancienne-Lorette),,,,17,23,6,,,,,,,,1,,,valet,
PP1762,Stat. int. autobus seulement (fl. dr.),,,,,,,,,,,,,,1,,,bus,
PP1251,Stat. int. 8H-16H L-V remorquage (fl. ga.),,,,8,16,8,1,1,1,1,1,,,,,,,
PA1982,Arrêt int. 8h - 16h LUN À VEN PÉRIODE SCOLAIRE EXCEPTÉ BUS (fl. dr.),,,,8,16,8,1,1,1,1,1,,,,school,,bus,
PP1507,Stat. int. 15 NOV AU 31 MARS (fl. ga.),11-15,03-31,,,,,,,,,,,,1,,,,
PP2673,Stat. int. (fl. dou.) EXCEPTÉ PERMIS ZONE 24 (brun),,,,,,,,,,,,,,1,,,permit,24
PP2723,Stat. int. EN AUTRE TEMPS (fl. dou.) EXCEPTÉ PERMIS ZONE 2  (orange),,,,,,,,,,,,,,1,,,permit,2
PP1123,"Stat. int. 8h-20h,lu-me-ve (fl. dou.)",,,,8,20,12,1,,1,,1,,,,,,,
PP2129,Stat. int. 7h - 16h LUN-MER-VEN (fl. dou.),,,,7,16,9,1,,1,,1,,,,,,,
PS1885,Stat. 90 min 8h - 13h LUN À VEN (fl.dr.),,,90,8,13,5,1,1,1,1,1,,,,,,,
PA7023,Arrêt int. ARRÊT D'AUTOBUS 15h - 17h30 LUN À VEN (fl. dou.) RTC,,,,15,17.5,2.5,1,1,1,1,1,,,,,,bus,
PA7070,Arrêt int. ARRÊT D'AUTOBUS,,,,,,,,,,,,,,1,,,bus,
PS2535,Stat. 90 min 8h - 18h (fl. dr.),,,90,8,18,10,,,,,,,,,,,,
PS1071,Stat. 10 min 8h - 22h (fl. ga.),,,10,8,22,14,,,,,,,,1,,,,
PS1173,Stat. 30 min 9h - 17h LUN À SAM (fl. dou.),,,30,9,17,8,1,1,1,1,1,1,,,,,,
PP1915,Stat. int. 7h - 19h LUN À VEN (fl. dr.),,,,7,19,12,1,1,1,1,1,,,,,,,
PP1113,Stat. int. 8h - 16h MAR-JEU-SAM (fl. dou.),,,,8,16,8,,1,,1,,1,,,,,,
PS2821,Stat. 120 min 8h - 20h MAR-JEU-SAM (fl. ga.),,,120,8,20,12,,1,,1,,1,,,,,,
PP2425,Stat. int. 8h - 20h 15 NOV AU 15 AVR (fl. dr.),11-15,04-15,,8,20,12,,,,,,,,1,,,,
PS1882,Stat. 90 min 9h - 17h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 4 (brun),,,90,9,17,8,1,1,1,1,1,,,,,,permit,4
PS2681,Stat. 90 min 9h - 15h LUN À VEN (fl. ga.) EXCEPTÉ PERMIS ZONE 3 (vert),,,90,9,15,6,1,1,1,1,1,,,,,,permit,3
PS1605,"Stat. 90 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. ga.)",,,90,9,12,3,1,1,1,1,1,,,,,,,
PS1605,"Stat. 90 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. ga.)",,,90,13.5,17,3.5,1,1,1,1,1,,,,,,,
PP2378,Stat. int. 1er AVRIL AU 30 NOV (fl. dr.),04-01,11-30,,,,,,,,,,,,1,,,,
PS2312,Stat. 60 min 9h - 21h LUN À VEN (fl. dr.),,,60,9,21,12,1,1,1,1,1,,,,,,,
PS8000,Panonceau EXCEPTÉ VÉHICULES MUNIS D'UN PERMIS DE STATIONNEMENT ZONE A3-10 (bleu),,,,,,,,,,,,,,1,,,permit,A3-10
PS1993,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN EXCEPTÉ VÉH. ZONE 5C (fl. dou.) (violet)",,,60,9,12,3,1,1,1,1,1,,,,,,permit,5C
PS1993,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN EXCEPTÉ VÉH. ZONE 5C (fl. dou.) (violet)",,,60,13.5,17,3.5,1,1,1,1,1,,,,,,permit,5C
PS2191,Stat. 60 min 9h - 15h LUN À VEN (fl. ga.) EXCEPTÉ PERMIS ZONE 4 (brun),,,60,9,15,6,1,1,1,1,1,,,,,,permit,4
PP2041,Stat. int. POSTE EN COMMUN TAXIS 22h - 5h (fl. ga.),,,,22,,7,,,,,,,,1,,,taxi,
PP2582,Stat. int. EXCEPTÉ VÉHICULES AUTORISÉS (fl. dr.),,,,,,,,,,,,,,1,,,authorized,
PS1475,Stat. 10 min 7h - 16h LUN À VEN PÉRIODE SCOLAIRE (fl. dr.),,,10,7,16,9,1,1,1,1,1,,,,school,,,
PS2832,Stat. 120 min 8h - 16h MAR-JEU-SAM (fl. dr.),,,120,8,16,8,,1,,1,,1,,,,,,
PP1741,Stat. int. exc. dét. permis rés. 20 min. max. (z.11)tour bleu (brun) (fl. ga.),,,20,,,,,,,,,,,1,,,permit,11
PP1381,Stat. int. 8h - 18h LUN À SAM (fl. ga.),,,,8,18,10,1,1,1,1,1,1,,,,,,
PP1348,Stat. int. 8h - 16h LUN-MER-VEN 15 NOV AU 31 MARS (fl. dr.),11-15,03-31,,8,16,8,1,,1,,1,,,,,,,
PS2721,Stat. 60 min 9h - 15h LUN À VEN (fl. ga.),,,60,9,15,6,1,1,1,1,1,,,,,,,
PP2560,Stat. int. DE CE CÔTÉ  EXCEPTÉ PERMIS ZONE 8 (brun) (recto / verso),,,,,,,,,,,,,,1,,,permit,8
PS2062,Stat. 7h - 17h  LUN À VEN (fl. dr.),,,,7,17,10,1,1,1,1,1,,,,,,,
PP1404,Stat. Int. 15 nov au 31 mars (fl. gauche),11-15,03-31,,,,,,,,,,,,1,,,,
PS1656,"Stat. 90 min 9h - 12h, 13h30 - 17h LUN-MER-VEN (fl. dou.)",,,90,9,12,3,1,,1,,1,,,,,,,
PS1656,"Stat. 90 min 9h - 12h, 13h30 - 17h LUN-MER-VEN (fl. dou.)",,,90,13.5,17,3.5,1,,1,,1,,,,,,,
PP1721,"Stat. int. 9h30 - 10h, 14h - 14h30 LUN-MER-VEN (fl. ga.) EXCEPTÉ PERMIS ZONE A3-1 (bleu)",,,,9.5,10,0.5,1,,1,,1,,,,,,permit,A3-1
PP1721,"Stat. int. 9h30 - 10h, 14h - 14h30 LUN-MER-VEN (fl. ga.) EXCEPTÉ PERMIS ZONE A3-1 (bleu)",,,,14,14.5,0.5,1,,1,,1,,,,,,permit,A3-1
PS4313,Stat. 120 min 8h - 18h LUN À VEN EXCEPTÉ VÉH. ZONE A3-3 (fl. dou.) (vert),,,120,8,18,10,1,1,1,1,1,,,,,,permit,A3-3
PP1209,Stat. int. 8h - 20h MAR-JEU 1er DÉC AU 1er AVRIL (fl. dou.),12-01,04-01,,8,20,12,,1,,1,,,,,,,,
PD1551,Stat. int. DÉBARCADÈRE BUS - passagers 10 min EN AUTRE TEMPS (fl. ga.),,,10,,,,,,,,,,,1,,,dropoff,
PS2724,Stat. 60 min 8h - 18h LUN-MER-VEN (fl. ga.),,,60,8,18,10,1,,1,,1,,,,,,,
PP1306,Stat. int. 23h - 6h (fl.dou.),,,,23,,7,,,,,,,,1,,,,
PS1876,Stat. 30 min 8h - 18h LUN-MER-VEN (fl. dou.),,,30,8,18,10,1,,1,,1,,,,,,,
PS2916,Stat. 120 min 8h - 18h LUN-MER-VEN (fl. dou.),,,120,8,18,10,1,,1,,1,,,,,,,
PS2363,"Stat. int. 22h - 6h, stat. 90 min 9h - 22h LUN À VEN (fl. dou.) EXCEPTÉ PERMIS ZONE 9 (rouge)",,,,22,,8,,,,,,,,1,,,permit,9
PS2363,"Stat. int. 22h - 6h, stat. 90 min 9h - 22h LUN À VEN (fl. dou.) EXCEPTÉ PERMIS ZONE 9 (rouge)",,,90,9,22,13,1,1,1,1,1,,,,,,permit,9
PS1771,Stat. 30 min 8h - 18h LUN À VEN (fl. ga.),,,30,8,18,10,1,1,1,1,1,,,,,,,
PP2721,Stat. int. EN AUTRE TEMPS (fl. ga.) EXCEPTÉ PERMIS ZONE 2  (orange),,,,,,,,,,,,,,1,,,permit,2
PP1731,Stat. int. excepté pour personnes atteintes de déficience physique (fl. ga.),,,,,,,,,,,,,,1,,,handicap,
PP1303,Stat. int. 7h30 - 9h LUN À VEN (fl. dou.),,,,7.5,9,1.5,1,1,1,1,1,,,,,,,
PA2084,Arrêt int. 7h30 - 16h LUN À VEN PÉRIODE SCOLAIRE EXCEPTÉ BUS (fl. dou.),,,,7.5,16,8.5,1,1,1,1,1,,,,school,,bus,
PP2008,Stat. int. 8h - 17h MAR-JEU (fl. dr.),,,,8,17,9,,1,,1,,,,,,,,
PP1128,Stat. int. 8h - 18h LUN-MER-VEN (fl. dr.),,,,8,18,10,1,,1,,1,,,,,,,
PS3164,Stat. 120 min 8h - 18h LUN À SAM (fl. ga.),,,120,8,18,10,1,1,1,1,1,1,,,,,,
PS2453,"Stat. 30 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. dou.) EXCEPTÉ PERMIS ZONE 6 (gris)",,,30,9,12,3,1,1,1,1,1,,,,,,permit,6
PS2453,"Stat. 30 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. dou.) EXCEPTÉ PERMIS ZONE 6 (gris)",,,30,13.5,17,3.5,1,1,1,1,1,,,,,,permit,6
PP1391,Stat. int. 8h - 18h LUN À VEN PÉRIODE SCOLAIRE (fl. ga.),,,,8,18,10,1,1,1,1,1,,,,school,,,
PA7193,Arrêt int. ARRÊT D'AUTOBUS 9h - 17h (fl. dou.) RTC,,,,9,17,8,,,,,,,,1,,,bus,
PP1518,Stat. Int. 1er nov au 30 avril (fl. droite),11-01,04-30,,,,,,,,,,,,1,,,,
PS2806,Stat. 120 min LUN À VEN (fl. dou.),,,120,,,,1,1,1,1,1,,,,,,,
PS2373,Stat. 60 min 9h - 18h LUN À VEN (fl. dou.) EXCEPTÉ PERMIS ZONE 10 (bleu),,,60,9,18,9,1,1,1,1,1,,,,,,permit,10
PS1888,Stat. 90 min 8h - 16h LUN À VEN (fl. dr.),,,90,8,16,8,1,1,1,1,1,,,,,,,
PA1226,Arrêt int. 7h - 9h 15 h- 18h LUN À VEN (fl. dou.),,,,7,9,2,1,1,1,1,1,,,,,,,
PA1226,Arrêt int. 7h - 9h 15 h- 18h LUN À VEN (fl. dou.),,,,15,18,3,1,1,1,1,1,,,,,,,
PP2604,Stat. int. 7h - 17h30 LUN À VEN (fl. ga.),,,,7,17.5,10.5,1,1,1,1,1,,,,,,,
PA1114,Arrêt int. 15 NOV AU 31 MARS (fl. ga.),11-15,03-31,,,,,,,,,,,,1,,,,
PS1546,Stat. 120 min 8h - 22h LUN À VEN (fl. dou.),,,120,8,22,14,1,1,1,1,1,,,,,,,
PS2871,Stat. 30 min 8h - 20h LUN À VEN (fl. ga.),,,30,8,20,12,1,1,1,1,1,,,,,,,
PP1233,Stat. int. 8h - 20h LUN-MER-VEN 1er DÉC AU 1er AVRIL (fl. dou.),12-01,04-01,,8,20,12,1,,1,,1,,,,,,,
PS2518,Stat. 60 min 8h - 16h LUN À VEN (fl. dr.),,,60,8,16,8,1,1,1,1,1,,,,,,,
PS1293,Stat. 60 min 9h - 17h LUN À VEN (fl. dou.) EXCEPTÉ PERMIS ZONE 1 (bleu),,,60,9,17,8,1,1,1,1,1,,,,,,permit,1
PA1011,Arrêt int. (fl. ga.),,,,,,,,,,,,,,1,,,,
PS1607,"Stat. 90 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. dou.)",,,90,9,12,3,1,1,1,1,1,,,,,,,
PS1607,"Stat. 90 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. dou.)",,,90,13.5,17,3.5,1,1,1,1,1,,,,,,,
PP1861,Stat. int. excepté pour personnes atteintes de déficience physique 9h - 17h LUN À VEN (fl. ga.),,,,9,17,8,1,1,1,1,1,,,,,,handicap,
PP1656,Stat. int. 8h - 16h DIMANCHE 1er MAI AU 30 SEPT (fl. dou.),05-01,09-30,,8,16,8,,,,,,,1,,,,,
PP1151,Stat. int. EXCEPTÉ VÉHICULES DE SECOURS (fl. ga.),,,,,,,,,,,,,1,,,,emergency,
PP2407,Stat. int. 9h - 19h LUN À VEN (fl. ga.),,,,9,19,10,1,1,1,1,1,,,,,,,
PD1182,Stat. int. DÉBARCADÈRE 10 min (fl. dr.),,,10,,,,,,,,,,1,,,,dropoff,
PS2702,Stat. 60 min 9h - 18h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 27 (jaune),,,60,9,18,9,1,1,1,1,1,,,,,,permit,27
PP1511,Régl. fédérale Stat. int. PAR ORDRE DU SURINTENDANT FÉDÉRALE (fl. ga.),,,,,,,,,,,,,1,,,,,
PP1342,Stat. int. 8h - 18h LUN À VEN (fl. dr.),,,,8,18,10,1,1,1,1,1,,,,,,,
PP3003,Stat. int. 0h - 18h DIM À VEN 15 NOV AU 31 MARS (fl. dou.),11-15,03-31,,0,18,18,1,1,1,1,1,,1,,,,,
PD1081,Stat. int. DÉBARCADÈRE 7h - 16h LUN À VEN (fl. ga.),,,,7,16,9,1,1,1,1,1,,,,,,dropoff,
PP1638,Stat. int. 0h01 - 7h MAR-JEU 15 NOV AU 15 AVRIL( fl. dr.),11-15,04-15,,0,7,7,,1,,1,,,,,,,,
PP1172,Stat. int. EXCEPTÉ BUS 30 min (fl. dr.),,,30,,,,,,,,,,1,,,,bus,
PP2092,Stat. int. 10h - 10h30 LUN À VEN (fl. dr.),,,,10,10.5,0.5,1,1,1,1,1,,,,,,,
PS1676,Stat. 30 min MAR-JEU-SAM (fl. dou.),,,30,,,,,1,,1,,1,,,,,,
PS1075,Stat. 10 MIN  9h - 18h LUN À DIM  18h - 21h JEU et VEN (fl. dr.),,,10,9,18,9,,,,,,,,1,,,,
PS1075,Stat. 10 MIN  9h - 18h LUN À DIM  18h - 21h JEU et VEN (fl. dr.),,,10,18,21,3,,,,1,1,,,,,,,
PA1206,Arrêt int. 15h - 18h LUN  À VEN (fl. dou.),,,,15,18,3,1,1,1,1,1,,,,,,,
PS2841,Stat. 90 min 9h - 17h LUN À VEN (fl. ga.) EXCEPTÉ PERMIS ZONE 9 (rouge),,,90,9,17,8,1,1,1,1,1,,,,,,permit,9
PP2375,Stat. int. 1er DÉC AU 1er AVRIL (fl. dr.),12-01,04-01,,,,,,,,,,,,1,,,,
PS3026,Stat. 60 min 9h - 14h LUN À VEN (fl. dou.),,,60,9,14,5,1,1,1,1,1,,,,,,,
PP1723,"Stat. int. 9h30 - 10h, 14h - 14h30 LUN-MER-VEN (fl. dou.) EXCEPTÉ PERMIS ZONE A3-1 (bleu)",,,,9.5,10,0.5,1,,1,,1,,,,,,permit,A3-1
PP1723,"Stat. int. 9h30 - 10h, 14h - 14h30 LUN-MER-VEN (fl. dou.) EXCEPTÉ PERMIS ZONE A3-1 (bleu)",,,,14,14.5,0.5,1,,1,,1,,,,,,permit,A3-1
PS1679,Stat. 30 min 8h - 20h LUN-MER-VEN-DIM (fl.dou),,,30,8,20,12,1,,1,,1,,1,,,,,
PP1409,Stat. int. 22h - 6h (fl. dou.),,,,22,,8,,,,,,,,1,,,,
PD1032,Stat. int. DÉBARCADÈRE 7h - 11h LUN À VEN  (fl. dr.),,,,7,11,4,1,1,1,1,1,,,,,,dropoff,
PP1269,Stat. int. 20h - 8h 1er DÉC AU 1er AVRIL (fl.dou.),12-01,04-01,,20,,12,,,,,,,,1,,,,
PS2822,Stat. 120 min 8h - 20h MAR-JEU-SAM (fl. dr.),,,120,8,20,,,1,,1,,1,,,,,,
PP2802,Stat. int. aux camions (fl. dr.),,,,,,,,,,,,,,1,,,truck,
PS2013,2 hres 9h-17h Lun-Ven (Double) / Stationnement permis.,,,120,9,17,8,1,1,1,1,1,,,,,,,
PA7073,Arrêt int. ARRÊT D'AUTOBUS (fl. dou.) RTC,,,,,,,,,,,,,,1,,,bus,
PP1227,Stat. int. 8h - 18h MAR-JEU-SAM (fl. ga.),,,,8,18,10,,1,,1,,1,,,,,,
PP1050,Stat. int. DE CE CÔTÉ (recto / verso),,,,,,,,,,,,,,1,,,,
PP1307,Stat. int. 8h - 20h LUN-MER-VEN 15 NOV AU 31MARS (fl. ga.),11-15,03-31,,8,20,12,1,,1,,1,,,,,,,
PS2703,Stat. 60 min 9h - 18h LUN À VEN (fl. dou.) EXCEPTÉ PERMIS ZONE 27 (jaune),,,60,9,18,9,1,1,1,1,1,,,,,,permit,27
PA7211,Arrêt int. 7h - 18h LUN À VEN PÉRIODE SCOLAIRE (fl. ga.),,,,7,18,11,1,1,1,1,1,,,,school,,,
PS2112,Stat. 30 min (fl. dr.),,,30,,,,,,,,,,,1,,,,
PS7301,Panonceau EXCEPTÉ VÉHICULES MUNIS D'UN PERMIS DE STATIONNEMENT ZONE A3-13 (vert),,,,,,,,,,,,,,1,,,permit,A3-13
PP2133,Stat. int. POSTE EN COMMUN TAXIS EN AUTRE TEMPS (fl. dou.),,,,,,,,,,,,,,1,,,taxi,
PS1982,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN EXCEPTÉ VÉH. ZONE 5B (fl. dr.) (violet)",,,60,9,12,3,1,1,1,1,1,,,,,,permit,5B
PS1982,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN EXCEPTÉ VÉH. ZONE 5B (fl. dr.) (violet)",,,60,13.5,17,3.5,1,1,1,1,1,,,,,,permit,5B
PS2114,Stat. 30 min LUN À VEN (fl. ga.),,,30,,,,1,1,1,1,1,,,,,,,
PP1364,Stat. int. 23h - 6h 1er DÉC AU 1er AVRIL (fl.ga.),12-01,04-01,,23,,7,,,,,,,,1,,,,
PP1539,Stat. int. 8h - 19h LUN À VEN (fl. dou.),,,,8,19,11,1,1,1,1,1,,,,,,,
PA2183,Arrêt int. 11h - 15h30 LUN À VEN PÉRIODE SCOLAIRE EXCEPTÉ BUS (fl. dou.),,,,11,15.5,4.5,1,1,1,1,1,,,,school,,bus,
PD1613,Stat. int. DÉBARCADÈRE 9h - 16h LUN À SAM (fl. dou.),,,,9,16,7,1,1,1,1,1,1,,,,,dropoff,
PS2543,Stat. 30 min 9h - 18h LUN À VEN (fl. dou.) EXCEPTÉ PERMIS ZONE 10 (bleu),,,30,9,18,9,1,1,1,1,1,,,,,,permit,10
PP1117,Stat. int. 8h - 20h MAR-JEU 15 NOV AU 31 MARS (fl. ga.),11-15,03-31,,8,20,,,1,,1,,,,,,,,
PP1129,Stat. int. 8h - 18h LUN-MER-VEN (fl. dou.),,,,8,18,10,1,,1,,1,,,,,,,
PS2642,Stat. 10 min 8h - 20h (fl. dr.),,,10,8,20,12,,,,,,,,1,,,,
PS2801,Stat. 120 min 8h - 16h LUN-MER-VEN (fl. ga.),,,120,8,16,8,1,,1,,1,,,,,,,
PS2023,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. dou.) EXCEPTÉ PERMIS ZONE 6  (gris)",,,60,9,12,3,1,1,1,1,1,,,,,,permit,6
PS2023,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. dou.) EXCEPTÉ PERMIS ZONE 6  (gris)",,,60,13.5,17,3.5,1,1,1,1,1,,,,,,permit,6
PP2507,Stat. int. 7h30 - 16h LUN À VEN (fl. ga.),,,,7.5,16,8.5,1,1,1,1,1,,,,,,,
PP1112,Stat. int. 8h - 16h MAR-JEU-SAM (fl. dr.),,,,8,16,8,,1,,1,,1,,,,,,
PS2726,Stat. 60 min 8h - 18h LUN-MER-VEN (fl. dou.),,,60,8,18,10,1,,1,,1,,,,,,,
PP1212,Stat. int. 8h - 16h MAR-JEU 1er DÉC AU 1er AVRIL (fl. dr.),12-01,04-01,,8,16,8,,1,,1,,,,,,,,
PP2126,Stat. int. 7h - 16h MAR-JEU (fl. dou.),,,,7,16,9,,1,,1,,,,,,,,
PS2371,Stat. 60 min 9h - 18h LUN À VEN (fl. ga.) EXCEPTÉ PERMIS ZONE 10 (bleu),,,60,9,18,9,1,1,1,1,1,,,,,,permit,10
PS2032,Stat. 60 min 9h - 17h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 4 (brun),,,60,9,17,8,1,1,1,1,1,,,,,,permit,4
PP1262,Stat. int. 7h - 16h LUN À VEN PÉRIODE SCOLAIRE (fl. dr.),,,,7,16,9,1,1,1,1,1,,,,school,,,
PS2115,Stat. 30 min LUN À VEN (fl. dr.),,,30,,,,1,1,1,1,1,,,,,,,
PP2663,Stat. int. 11h - 11h30 LUN À VEN (fl. dou.),,,,11,11.5,0.5,1,1,1,1,1,,,,,,,
PS7103,Panonceau EXCEPTÉ VÉHICULES MUNIS D'UN PERMIS DE STATIONNEMENT ZONE A3-34 (bleu),,,,,,,,,,,,,,1,,,permit,A3-34
PS1303,Stat. 60 min 9h - 17h LUN À VEN (fl. dou.),,,60,9,17,8,1,1,1,1,1,,,,,,,
PP1682,Stat. int. EXCEPTÉ CALÈCHES (fl. dr.),,,,,,,,,,,,,,1,,,carriage,
PP2843,Stat. int. EN AUTRE TEMPS (fl. dou.) EXCEPTÉ PERMIS ZONE 10 (bleu),,,,,,,,,,,,,,1,,,permit,10
PP1807,Stat. int. 9h - 17h LUN À VEN (fl. ga.),,,,9,17,8,1,1,1,1,1,,,,,,,
PP2512,Stat. int. 7h - 9h MARDI (fl. dr.),,,,7,9,2,,1,,,,,,,,,,
PP2312,Stat. int. excepté pour personnes atteintes de déficience physique 8h - 18h LUN À VEN (fl. dr.),,,,8,18,10,1,1,1,1,1,,,,,,handicap,
PS3265,Stat. 120 min 8h - 16h LUN À VEN 1ER AVRIL AU 14 NOV. (fl.dr.),04-01,11-14,120,8,16,8,1,1,1,1,1,,,,,,,
PS1701,Stat. 10 min 9h - 22h (fl. ga.),,,10,9,22,13,,,,,,,,1,,,,
PA1225,Arrêt int. 7h - 9h 15h - 18h LUN À VEN (fl. dr.),,,,7,9,2,1,1,1,1,1,,,,,,,
PA1225,Arrêt int. 7h - 9h 15h - 18h LUN À VEN (fl. dr.),,,,15,18,3,1,1,1,1,1,,,,,,,
PS2722,Stat. 60 min 9h - 15h LUN À VEN (fl. dr.),,,60,9,15,6,1,1,1,1,1,,,,,,,
PS2022,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 6  (gris)",,,60,9,12,3,1,1,1,1,1,,,,,,permit,6
PS2022,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 6  (gris)",,,60,13.5,17,3.5,1,1,1,1,1,,,,,,permit,6
PA7175,Arrêt int. ARRÊT D'AUTOBUS 16h - 18h (fl. dr.) RTC,,,,16,18,2,,,,,,,,1,,,bus,
PP2841,Stat. int. EN AUTRE TEMPS (fl. ga.) EXCEPTÉ PERMIS ZONE 10 (bleu),,,,,,,,,,,,,,1,,,permit,10
PA7072,Arrêt int. ARRÊT D'AUTOBUS (fl. dr.) RTC,,,,,,,,,,,,,,1,,,bus,
PS1311,Stat. 60 min 9h - 17h LUN À VEN (fl. ga.) EXCEPTÉ PERMIS ZONE 2 (orange),,,60,9,17,8,1,1,1,1,1,,,,,,permit,2
PS1971,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN EXCEPTÉ VÉH. ZONE 5A (fl. ga.) (violet)",,,60,9,12,3,1,1,1,1,1,,,,,,permit,5A
PS1971,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN EXCEPTÉ VÉH. ZONE 5A (fl. ga.) (violet)",,,60,13.5,17,3.5,1,1,1,1,1,,,,,,permit,5A
PP1043,"Stat. int. 7h30 - 8h30, 11h - 13h, 15h - 16h LUN À VEN (fl. dou.)",,,,7.5,8.5,1,1,1,1,1,1,,,,,,,
PP1043,"Stat. int. 7h30 - 8h30, 11h - 13h, 15h - 16h LUN À VEN (fl. dou.)",,,,11,13,2,1,1,1,1,1,,,,,,,
PP1043,"Stat. int. 7h30 - 8h30, 11h - 13h, 15h - 16h LUN À VEN (fl. dou.)",,,,15,16,1,1,1,1,1,1,,,,,,,
PP1447,Stat. int. 8h - 16h MAR-JEU 15 NOV AU 31 MARS (fl. ga.),11-15,03-31,,8,16,8,,1,,1,,,,,,,,
PS1677,Stat. 30 min 8h - 20h LUN-MER-VEN-DIM (fl. ga.),,,30,8,20,12,1,,1,,1,,1,,,,,
PP2962,Stat. int. EXCEPTÉ VOITURIERS 18h-23h 10 min (fl. dr.),,,10,18,23,5,,,,,,,1,,,,valet,
PP2619,Stat. int. 8h - 16h (fl. dou.),,,,8,16,8,,,,,,,,1,,,,
PD1084,Stat. int. DÉBARCADÈRE 7h30 - 16h30 LUN À VEN (fl. ga.),,,,7.5,16.5,9,1,1,1,1,1,,,,,,dropoff,
PP1311,Stat. int. 8h - 16h LUN-MER-VEN 1er DÉC AU 1er AVRIL (fl. ga.),12-01,04-01,,8,16,8,1,,1,,1,,,,,,,
PP2035,Stat. int. EXECPTÉ CYCLO-POUSSE 9h - 23h (fl.dr.),,,,9,23,14,,,,,,,,1,,,cyclopousse,
PS2031,Stat. 60 min 9h - 17h LUN À VEN (fl. ga.) EXCEPTÉ PERMIS ZONE 4 (brun),,,60,9,17,8,1,1,1,1,1,,,,,,permit,4
PS7200,Panonceau EXCEPTÉ VÉHICULES MUNIS D'UN PERMIS DE STATIONNEMENT ZONE A3-2 (orange),,,,,,,,,,,,,,1,,,permit,A3-2
